Date,Sale_Prices,ZHVI
2010-09-30,294500.0,294200.0
2010-09-30,129400.0,122400.0
2010-09-30,127300.0,140800.0
2010-09-30,268000.0,288500.0
2010-09-30,149800.0,140000.0
2010-09-30,151300.0,159100.0
2010-09-30,90400.0,111300.0
2010-09-30,100800.0,95200.0
2010-09-30,205100.0,208300.0
2010-09-30,135200.0,148900.0
2010-09-30,128500.0,126500.0
2010-09-30,108200.0,115700.0
2010-09-30,234200.0,216400.0
2010-09-30,242500.0,239200.0
2010-09-30,88500.0,90700.0
2010-09-30,136800.0,147500.0
2010-09-30,190400.0,197200.0
2010-10-31,126300.0,146400.0
2010-10-31,262100.0,329000.0
2010-10-31,207900.0,212600.0
2010-10-31,240400.0,247800.0
2010-10-31,191300.0,198800.0
2010-10-31,382400.0,362600.0
2010-10-31,114800.0,134600.0
2010-10-31,144200.0,157100.0
2010-10-31,106200.0,118200.0
2010-10-31,210600.0,241000.0
2010-10-31,292800.0,292700.0
2010-10-31,129900.0,120500.0
2010-10-31,127400.0,139800.0
2010-10-31,266300.0,286900.0
2010-10-31,149700.0,139600.0
2010-10-31,152900.0,159600.0
2010-10-31,90700.0,110500.0
2010-10-31,100800.0,95400.0
2010-10-31,203300.0,207000.0
2010-10-31,134500.0,148100.0
2010-10-31,130000.0,126000.0
2010-10-31,110000.0,115500.0
2010-10-31,231400.0,215700.0
2010-10-31,238700.0,237200.0
2010-10-31,91700.0,90300.0
2010-10-31,136500.0,147100.0
2010-10-31,195500.0,197300.0
2010-11-30,124900.0,145000.0
2010-11-30,261400.0,327300.0
2010-11-30,205000.0,212100.0
2010-11-30,242500.0,246100.0
2010-11-30,191100.0,198100.0
2010-11-30,378500.0,363700.0
2010-11-30,115300.0,133500.0
2010-11-30,146200.0,155900.0
2010-11-30,108100.0,118400.0
2010-11-30,214200.0,239300.0
2010-11-30,289900.0,291500.0
2010-11-30,129400.0,119000.0
2010-11-30,126300.0,139200.0
2010-11-30,267000.0,285500.0
2010-11-30,150200.0,139100.0
2010-11-30,151100.0,160300.0
2010-11-30,91100.0,109900.0
2010-11-30,102400.0,95600.0
2010-11-30,202100.0,206200.0
2010-11-30,136700.0,147700.0
2010-11-30,131300.0,125500.0
2010-11-30,110000.0,115100.0
2010-11-30,228600.0,215000.0
2010-11-30,237700.0,235500.0
2010-11-30,95400.0,90300.0
2010-11-30,136400.0,146800.0
2010-11-30,195400.0,197300.0
2010-12-31,122000.0,143600.0
2010-12-31,257000.0,325600.0
2010-12-31,205600.0,211300.0
2010-12-31,250800.0,244400.0
2010-12-31,190400.0,198700.0
2010-12-31,386800.0,364200.0
2010-12-31,116100.0,132400.0
2010-12-31,150700.0,154800.0
2010-12-31,113900.0,118600.0
2010-12-31,213600.0,237500.0
2010-12-31,287500.0,290400.0
2010-12-31,130100.0,118300.0
2010-12-31,124700.0,138400.0
2010-12-31,273100.0,284000.0
2010-12-31,228800.0,256000.0
2010-12-31,150800.0,138900.0
2010-12-31,149100.0,160100.0
2010-12-31,96000.0,109500.0
2010-12-31,101300.0,95500.0
2010-12-31,200600.0,205200.0
2010-12-31,138000.0,147600.0
2010-12-31,128500.0,125000.0
2010-12-31,113200.0,114900.0
2010-12-31,226300.0,214400.0
2010-12-31,240000.0,233700.0
2010-12-31,100200.0,90200.0
2010-12-31,138600.0,146600.0
2010-12-31,198300.0,197800.0
2011-01-31,120000.0,142400.0
2011-01-31,254400.0,323700.0
2011-01-31,201500.0,210200.0
2011-01-31,254800.0,243600.0
2011-01-31,196200.0,199000.0
2011-01-31,407400.0,361200.0
2011-01-31,114700.0,131300.0
2011-01-31,149800.0,154100.0
2011-01-31,118500.0,118600.0
2011-01-31,220900.0,235800.0
2011-01-31,279300.0,289300.0
2011-01-31,131400.0,118400.0
2011-01-31,123300.0,137100.0
2011-01-31,273900.0,282700.0
2011-01-31,231100.0,254700.0
2011-01-31,151900.0,138700.0
2011-01-31,150000.0,159600.0
2011-01-31,96900.0,109000.0
2011-01-31,104900.0,95100.0
2011-01-31,197300.0,204000.0
2011-01-31,140300.0,147300.0
2011-01-31,129300.0,124800.0
2011-01-31,115400.0,114800.0
2011-01-31,225000.0,213700.0
2011-01-31,240100.0,231900.0
2011-01-31,105700.0,89600.0
2011-01-31,140500.0,146400.0
2011-01-31,196100.0,197800.0
2011-02-28,119300.0,141300.0
2011-02-28,253800.0,321900.0
2011-02-28,199500.0,209500.0
2011-02-28,251500.0,243200.0
2011-02-28,191200.0,198700.0
2011-02-28,392800.0,357000.0
2011-02-28,112400.0,130500.0
2011-02-28,146300.0,153300.0
2011-02-28,119300.0,118500.0
2011-02-28,229600.0,234200.0
2011-02-28,270500.0,288700.0
2011-02-28,130500.0,118800.0
2011-02-28,123900.0,135100.0
2011-02-28,273000.0,281300.0
2011-02-28,242200.0,253600.0
2011-02-28,152400.0,138300.0
2011-02-28,151900.0,159300.0
2011-02-28,93200.0,108500.0
2011-02-28,106600.0,95000.0
2011-02-28,192800.0,202600.0
2011-02-28,140700.0,146900.0
2011-02-28,128700.0,124600.0
2011-02-28,115700.0,114700.0
2011-02-28,223800.0,212800.0
2011-02-28,240500.0,230200.0
2011-02-28,101800.0,89100.0
2011-02-28,140400.0,146000.0
2011-02-28,201300.0,200800.0
2011-03-31,118700.0,140300.0
2011-03-31,251300.0,320000.0
2011-03-31,195500.0,209200.0
2011-03-31,244900.0,242500.0
2011-03-31,189800.0,197100.0
2011-03-31,378300.0,357200.0
2011-03-31,109900.0,130000.0
2011-03-31,143500.0,152200.0
2011-03-31,114500.0,118300.0
2011-03-31,230300.0,232300.0
2011-03-31,264500.0,288800.0
2011-03-31,130900.0,119000.0
2011-03-31,121800.0,133100.0
2011-03-31,272200.0,279600.0
2011-03-31,248500.0,253200.0
2011-03-31,150500.0,137800.0
2011-03-31,155300.0,159500.0
2011-03-31,86200.0,108200.0
2011-03-31,105500.0,95000.0
2011-03-31,189400.0,201000.0
2011-03-31,139800.0,146600.0
2011-03-31,130200.0,124100.0
2011-03-31,114000.0,114400.0
2011-03-31,218300.0,211700.0
2011-03-31,235000.0,228900.0
2011-03-31,95100.0,88600.0
2011-03-31,138600.0,145300.0
2011-03-31,196500.0,205700.0
2011-04-30,118300.0,138800.0
2011-04-30,250600.0,317600.0
2011-04-30,194500.0,208900.0
2011-04-30,239800.0,241000.0
2011-04-30,178600.0,195400.0
2011-04-30,356000.0,358900.0
2011-04-30,110500.0,129300.0
2011-04-30,139000.0,150800.0
2011-04-30,112500.0,118000.0
2011-04-30,222800.0,230300.0
2011-04-30,267600.0,288800.0
2011-04-30,130400.0,119900.0
2011-04-30,119700.0,131300.0
2011-04-30,273600.0,277900.0
2011-04-30,255400.0,252700.0
2011-04-30,148500.0,137400.0
2011-04-30,154600.0,159100.0
2011-04-30,83800.0,107900.0
2011-04-30,102500.0,95100.0
2011-04-30,184900.0,199100.0
2011-04-30,135900.0,145900.0
2011-04-30,127000.0,123700.0
2011-04-30,111600.0,114300.0
2011-04-30,215800.0,211100.0
2011-04-30,230400.0,227400.0
2011-04-30,89600.0,88000.0
2011-04-30,133500.0,144700.0
2011-04-30,195700.0,208100.0
2011-05-31,116000.0,136800.0
2011-05-31,246800.0,315600.0
2011-05-31,194300.0,208500.0
2011-05-31,236400.0,240300.0
2011-05-31,176700.0,193900.0
2011-05-31,357500.0,359100.0
2011-05-31,112700.0,128600.0
2011-05-31,135800.0,149400.0
2011-05-31,109800.0,117700.0
2011-05-31,211500.0,228800.0
2011-05-31,274900.0,288400.0
2011-05-31,130400.0,121100.0
2011-05-31,117000.0,129600.0
2011-05-31,273700.0,276300.0
2011-05-31,246600.0,252400.0
2011-05-31,147100.0,137100.0
2011-05-31,153100.0,158500.0
2011-05-31,86200.0,107600.0
2011-05-31,101700.0,95200.0
2011-05-31,182500.0,197300.0
2011-05-31,133300.0,145300.0
2011-05-31,123700.0,123200.0
2011-05-31,110700.0,114200.0
2011-05-31,211300.0,211000.0
2011-05-31,224000.0,226000.0
2011-05-31,93400.0,87700.0
2011-05-31,132700.0,144300.0
2011-05-31,187600.0,206900.0
2011-06-30,116300.0,134900.0
2011-06-30,245800.0,313900.0
2011-06-30,193800.0,208200.0
2011-06-30,236500.0,240500.0
2011-06-30,169700.0,192600.0
2011-06-30,360900.0,358000.0
2011-06-30,114100.0,127900.0
2011-06-30,110500.0,117600.0
2011-06-30,135300.0,148000.0
2011-06-30,110400.0,117600.0
2011-06-30,210200.0,227700.0
2011-06-30,284400.0,287900.0
2011-06-30,189500.0,175000.0
2011-06-30,129300.0,121500.0
2011-06-30,115900.0,128100.0
2011-06-30,271500.0,274900.0
2011-06-30,241300.0,252000.0
2011-06-30,148600.0,137100.0
2011-06-30,151200.0,157900.0
2011-06-30,89500.0,107400.0
2011-06-30,103500.0,95100.0
2011-06-30,181800.0,196300.0
2011-06-30,132500.0,144800.0
2011-06-30,123100.0,122600.0
2011-06-30,109000.0,114300.0
2011-06-30,212100.0,211000.0
2011-06-30,220700.0,224700.0
2011-06-30,97500.0,88100.0
2011-06-30,132400.0,143900.0
2011-06-30,187000.0,206300.0
2011-07-31,115900.0,133400.0
2011-07-31,244700.0,311600.0
2011-07-31,194400.0,207700.0
2011-07-31,229500.0,240300.0
2011-07-31,172300.0,191400.0
2011-07-31,356500.0,356900.0
2011-07-31,115600.0,127200.0
2011-07-31,109200.0,116900.0
2011-07-31,137900.0,146900.0
2011-07-31,110900.0,117700.0
2011-07-31,204900.0,226800.0
2011-07-31,290000.0,287300.0
2011-07-31,186400.0,173800.0
2011-07-31,128300.0,121100.0
2011-07-31,114500.0,126700.0
2011-07-31,271000.0,273500.0
2011-07-31,243600.0,251300.0
2011-07-31,148300.0,137000.0
2011-07-31,152500.0,158800.0
2011-07-31,92300.0,107200.0
2011-07-31,106400.0,94900.0
2011-07-31,185000.0,195700.0
2011-07-31,134000.0,144600.0
2011-07-31,127300.0,122000.0
2011-07-31,108600.0,114300.0
2011-07-31,217000.0,210700.0
2011-07-31,219300.0,223600.0
2011-07-31,95200.0,88500.0
2011-07-31,134100.0,143300.0
2011-07-31,185600.0,205400.0
2011-08-31,116000.0,132500.0
2011-08-31,245000.0,309200.0
2011-08-31,195100.0,207100.0
2011-08-31,229400.0,239200.0
2011-08-31,173200.0,190100.0
2011-08-31,362300.0,356100.0
2011-08-31,115900.0,126400.0
2011-08-31,105700.0,116200.0
2011-08-31,140100.0,146000.0
2011-08-31,111200.0,117700.0
2011-08-31,207100.0,226000.0
2011-08-31,290000.0,286400.0
2011-08-31,183600.0,172700.0
2011-08-31,128600.0,120500.0
2011-08-31,111400.0,125600.0
2011-08-31,268000.0,271900.0
2011-08-31,238400.0,250400.0
2011-08-31,150300.0,136600.0
2011-08-31,153000.0,161000.0
2011-08-31,93100.0,107000.0
2011-08-31,107400.0,94800.0
2011-08-31,189000.0,194900.0
2011-08-31,134100.0,144400.0
2011-08-31,129800.0,121600.0
2011-08-31,109400.0,114000.0
2011-08-31,220700.0,210300.0
2011-08-31,220000.0,222500.0
2011-08-31,95300.0,88300.0
2011-08-31,134300.0,142900.0
2011-08-31,187000.0,203200.0
2011-09-30,117100.0,132200.0
2011-09-30,245900.0,307600.0
2011-09-30,197000.0,206900.0
2011-09-30,229200.0,237500.0
2011-09-30,177300.0,189000.0
2011-09-30,365900.0,356700.0
2011-09-30,116500.0,125900.0
2011-09-30,100200.0,115500.0
2011-09-30,138000.0,144700.0
2011-09-30,110300.0,117500.0
2011-09-30,204400.0,224800.0
2011-09-30,287700.0,285500.0
2011-09-30,183700.0,171800.0
2011-09-30,128100.0,119900.0
2011-09-30,110800.0,124500.0
2011-09-30,264600.0,270100.0
2011-09-30,234700.0,249500.0
2011-09-30,148500.0,136000.0
2011-09-30,155000.0,163100.0
2011-09-30,91700.0,106700.0
2011-09-30,108700.0,94600.0
2011-09-30,189800.0,194100.0
2011-09-30,132200.0,144100.0
2011-09-30,128800.0,121200.0
2011-09-30,110200.0,113600.0
2011-09-30,225300.0,210000.0
2011-09-30,219900.0,221200.0
2011-09-30,92000.0,88200.0
2011-09-30,135000.0,142500.0
2011-09-30,192200.0,199900.0
2011-10-31,118300.0,132200.0
2011-10-31,244600.0,306400.0
2011-10-31,197700.0,206800.0
2011-10-31,228100.0,235800.0
2011-10-31,177900.0,188000.0
2011-10-31,370200.0,358300.0
2011-10-31,115800.0,125400.0
2011-10-31,94700.0,114700.0
2011-10-31,135800.0,143500.0
2011-10-31,110000.0,117300.0
2011-10-31,207300.0,223500.0
2011-10-31,282800.0,284700.0
2011-10-31,186500.0,171300.0
2011-10-31,129600.0,119700.0
2011-10-31,112400.0,123600.0
2011-10-31,260400.0,268300.0
2011-10-31,220500.0,248200.0
2011-10-31,148600.0,135600.0
2011-10-31,153200.0,164000.0
2011-10-31,90500.0,106500.0
2011-10-31,108900.0,94400.0
2011-10-31,190600.0,193500.0
2011-10-31,130200.0,143800.0
2011-10-31,125300.0,121100.0
2011-10-31,110600.0,113600.0
2011-10-31,219200.0,209600.0
2011-10-31,220000.0,219600.0
2011-10-31,99200.0,88100.0
2011-10-31,136800.0,142000.0
2011-10-31,192500.0,195900.0
2011-11-30,122900.0,132400.0
2011-11-30,245000.0,305400.0
2011-11-30,198800.0,206500.0
2011-11-30,225800.0,234700.0
2011-11-30,177500.0,186900.0
2011-11-30,364600.0,360000.0
2011-11-30,115400.0,124800.0
2011-11-30,94900.0,114000.0
2011-11-30,133000.0,142500.0
2011-11-30,111100.0,117100.0
2011-11-30,209300.0,222700.0
2011-11-30,277800.0,284100.0
2011-11-30,192200.0,170500.0
2011-11-30,131500.0,120000.0
2011-11-30,114100.0,122900.0
2011-11-30,257800.0,266500.0
2011-11-30,214900.0,247100.0
2011-11-30,146500.0,135300.0
2011-11-30,154600.0,164600.0
2011-11-30,89600.0,106300.0
2011-11-30,106600.0,94400.0
2011-11-30,193300.0,193000.0
2011-11-30,130400.0,143400.0
2011-11-30,123200.0,120900.0
2011-11-30,110500.0,113600.0
2011-11-30,216900.0,209300.0
2011-11-30,219500.0,219000.0
2011-11-30,96700.0,88000.0
2011-11-30,136600.0,141700.0
2011-11-30,191200.0,191800.0
2011-12-31,124300.0,133400.0
2011-12-31,242600.0,304600.0
2011-12-31,198100.0,206500.0
2011-12-31,221800.0,233900.0
2011-12-31,180900.0,186500.0
2011-12-31,365900.0,361700.0
2011-12-31,117200.0,124700.0
2011-12-31,95800.0,113400.0
2011-12-31,134100.0,141800.0
2011-12-31,112000.0,117200.0
2011-12-31,213200.0,222000.0
2011-12-31,272300.0,283500.0
2011-12-31,198300.0,170800.0
2011-12-31,132100.0,120500.0
2011-12-31,113100.0,122900.0
2011-12-31,258200.0,264900.0
2011-12-31,208500.0,245800.0
2011-12-31,147400.0,135200.0
2011-12-31,157300.0,164900.0
2011-12-31,92200.0,105900.0
2011-12-31,108100.0,94300.0
2011-12-31,192700.0,192600.0
2011-12-31,133900.0,142900.0
2011-12-31,122300.0,121000.0
2011-12-31,112300.0,113600.0
2011-12-31,210900.0,209300.0
2011-12-31,221400.0,219000.0
2011-12-31,104400.0,87900.0
2011-12-31,135200.0,141800.0
2011-12-31,185200.0,188500.0
2012-01-31,127100.0,134900.0
2012-01-31,245000.0,304200.0
2012-01-31,198700.0,206800.0
2012-01-31,226200.0,232600.0
2012-01-31,186800.0,186500.0
2012-01-31,371600.0,363700.0
2012-01-31,120300.0,125000.0
2012-01-31,97300.0,113000.0
2012-01-31,132600.0,141000.0
2012-01-31,113600.0,117400.0
2012-01-31,217200.0,221500.0
2012-01-31,271100.0,283000.0
2012-01-31,201200.0,171800.0
2012-01-31,132400.0,120600.0
2012-01-31,112700.0,123400.0
2012-01-31,256200.0,263800.0
2012-01-31,209500.0,244300.0
2012-01-31,148500.0,135200.0
2012-01-31,163200.0,165000.0
2012-01-31,91800.0,105600.0
2012-01-31,107500.0,94100.0
2012-01-31,192600.0,192300.0
2012-01-31,137500.0,142500.0
2012-01-31,125300.0,121000.0
2012-01-31,111900.0,113500.0
2012-01-31,212900.0,209300.0
2012-01-31,220200.0,218800.0
2012-01-31,103200.0,88000.0
2012-01-31,134300.0,141900.0
2012-01-31,181600.0,186400.0
2012-02-29,127400.0,136500.0
2012-02-29,120200.0,103000.0
2012-02-29,246300.0,304300.0
2012-02-29,195900.0,207300.0
2012-02-29,226000.0,231700.0
2012-02-29,186000.0,186600.0
2012-02-29,373500.0,365600.0
2012-02-29,122900.0,125600.0
2012-02-29,96300.0,112800.0
2012-02-29,130600.0,140400.0
2012-02-29,113000.0,117500.0
2012-02-29,214100.0,221400.0
2012-02-29,276200.0,282100.0
2012-02-29,206500.0,172100.0
2012-02-29,132200.0,120500.0
2012-02-29,114000.0,124100.0
2012-02-29,257100.0,263100.0
2012-02-29,209800.0,243600.0
2012-02-29,150700.0,135300.0
2012-02-29,166500.0,165300.0
2012-02-29,90600.0,105600.0
2012-02-29,110000.0,94000.0
2012-02-29,189300.0,192200.0
2012-02-29,139900.0,142500.0
2012-02-29,126000.0,120700.0
2012-02-29,111900.0,113400.0
2012-02-29,214700.0,209400.0
2012-02-29,219800.0,218300.0
2012-02-29,105900.0,88100.0
2012-02-29,133700.0,141500.0
2012-02-29,185600.0,184100.0
2012-03-31,131000.0,137900.0
2012-03-31,117900.0,103300.0
2012-03-31,249900.0,304900.0
2012-03-31,197400.0,208000.0
2012-03-31,228300.0,231200.0
2012-03-31,184300.0,186300.0
2012-03-31,361000.0,366400.0
2012-03-31,123400.0,126200.0
2012-03-31,97200.0,112600.0
2012-03-31,131300.0,140100.0
2012-03-31,113500.0,117400.0
2012-03-31,218000.0,221600.0
2012-03-31,280700.0,281600.0
2012-03-31,201000.0,171200.0
2012-03-31,133800.0,120600.0
2012-03-31,116300.0,124600.0
2012-03-31,258700.0,262400.0
2012-03-31,215300.0,243700.0
2012-03-31,152900.0,135400.0
2012-03-31,165800.0,165800.0
2012-03-31,88900.0,105900.0
2012-03-31,109500.0,94000.0
2012-03-31,190000.0,192700.0
2012-03-31,140200.0,142600.0
2012-03-31,128200.0,120100.0
2012-03-31,110300.0,113300.0
2012-03-31,219700.0,209700.0
2012-03-31,217800.0,218200.0
2012-03-31,102700.0,88200.0
2012-03-31,133100.0,141200.0
2012-03-31,189000.0,181500.0
2012-04-30,134800.0,139700.0
2012-04-30,120700.0,103600.0
2012-04-30,255100.0,306100.0
2012-04-30,200800.0,209100.0
2012-04-30,228600.0,230900.0
2012-04-30,179300.0,185800.0
2012-04-30,356600.0,366700.0
2012-04-30,123900.0,126900.0
2012-04-30,97900.0,112600.0
2012-04-30,130900.0,140100.0
2012-04-30,113400.0,117400.0
2012-04-30,218900.0,221600.0
2012-04-30,285500.0,282200.0
2012-04-30,197500.0,170700.0
2012-04-30,135300.0,120600.0
2012-04-30,118400.0,125400.0
2012-04-30,263700.0,262100.0
2012-04-30,219800.0,243200.0
2012-04-30,152700.0,135400.0
2012-04-30,164700.0,166700.0
2012-04-30,90600.0,106200.0
2012-04-30,111600.0,94000.0
2012-04-30,189800.0,193300.0
2012-04-30,139400.0,142500.0
2012-04-30,125000.0,120000.0
2012-04-30,112000.0,113500.0
2012-04-30,225100.0,210000.0
2012-04-30,221900.0,218400.0
2012-04-30,98600.0,88400.0
2012-04-30,132900.0,141100.0
2012-04-30,195400.0,179800.0
2012-05-31,140600.0,142000.0
2012-05-31,121100.0,103700.0
2012-05-31,260200.0,308000.0
2012-05-31,208700.0,210600.0
2012-05-31,227200.0,230300.0
2012-05-31,178300.0,185300.0
2012-05-31,371100.0,367600.0
2012-05-31,124700.0,127900.0
2012-05-31,98400.0,112800.0
2012-05-31,132900.0,140000.0
2012-05-31,114300.0,117300.0
2012-05-31,225700.0,221900.0
2012-05-31,287100.0,283300.0
2012-05-31,126900.0,121500.0
2012-05-31,190200.0,170500.0
2012-05-31,136400.0,120800.0
2012-05-31,120000.0,126400.0
2012-05-31,265900.0,262400.0
2012-05-31,226800.0,242600.0
2012-05-31,150500.0,135200.0
2012-05-31,165100.0,168000.0
2012-05-31,95400.0,106400.0
2012-05-31,112800.0,94100.0
2012-05-31,190300.0,193800.0
2012-05-31,139500.0,142400.0
2012-05-31,125200.0,120200.0
2012-05-31,112800.0,113600.0
2012-05-31,229700.0,210100.0
2012-05-31,224400.0,218500.0
2012-05-31,103300.0,88500.0
2012-05-31,132600.0,141000.0
2012-05-31,195300.0,178900.0
2012-06-30,108800.0,116800.0
2012-06-30,145300.0,144600.0
2012-06-30,125500.0,103900.0
2012-06-30,266200.0,310300.0
2012-06-30,214000.0,211800.0
2012-06-30,227000.0,229900.0
2012-06-30,174000.0,185100.0
2012-06-30,383500.0,369600.0
2012-06-30,126500.0,128900.0
2012-06-30,98500.0,112900.0
2012-06-30,132900.0,140200.0
2012-06-30,114600.0,117300.0
2012-06-30,226900.0,222500.0
2012-06-30,292800.0,284000.0
2012-06-30,127800.0,121300.0
2012-06-30,190000.0,170300.0
2012-06-30,135300.0,121200.0
2012-06-30,124200.0,127900.0
2012-06-30,267400.0,262500.0
2012-06-30,235900.0,242500.0
2012-06-30,149800.0,135200.0
2012-06-30,168600.0,169300.0
2012-06-30,97500.0,106600.0
2012-06-30,113500.0,94100.0
2012-06-30,196100.0,194300.0
2012-06-30,139800.0,142500.0
2012-06-30,126900.0,120300.0
2012-06-30,112900.0,113700.0
2012-06-30,233600.0,210600.0
2012-06-30,229800.0,219200.0
2012-06-30,102900.0,88700.0
2012-06-30,134300.0,140800.0
2012-06-30,195400.0,178300.0
2012-07-31,111500.0,116700.0
2012-07-31,148000.0,147300.0
2012-07-31,127200.0,104200.0
2012-07-31,272600.0,313000.0
2012-07-31,217300.0,212700.0
2012-07-31,225700.0,230100.0
2012-07-31,176700.0,185100.0
2012-07-31,397200.0,372800.0
2012-07-31,126200.0,129600.0
2012-07-31,99800.0,113200.0
2012-07-31,134500.0,140500.0
2012-07-31,114400.0,117400.0
2012-07-31,225200.0,223600.0
2012-07-31,295700.0,284200.0
2012-07-31,128100.0,121400.0
2012-07-31,192200.0,170100.0
2012-07-31,134400.0,121800.0
2012-07-31,126300.0,129700.0
2012-07-31,265700.0,262500.0
2012-07-31,238900.0,242700.0
2012-07-31,150500.0,135200.0
2012-07-31,170000.0,170600.0
2012-07-31,100400.0,106600.0
2012-07-31,112600.0,94200.0
2012-07-31,200300.0,194900.0
2012-07-31,141300.0,142600.0
2012-07-31,129100.0,120100.0
2012-07-31,111100.0,114000.0
2012-07-31,237500.0,211400.0
2012-07-31,230000.0,220100.0
2012-07-31,106300.0,89000.0
2012-07-31,135700.0,140800.0
2012-07-31,191600.0,178400.0
2012-08-31,112200.0,116400.0
2012-08-31,150800.0,149800.0
2012-08-31,127000.0,104500.0
2012-08-31,278700.0,315900.0
2012-08-31,218900.0,213800.0
2012-08-31,226500.0,230200.0
2012-08-31,180500.0,185600.0
2012-08-31,398700.0,377200.0
2012-08-31,126900.0,130300.0
2012-08-31,102500.0,113700.0
2012-08-31,136700.0,140700.0
2012-08-31,114600.0,117500.0
2012-08-31,222600.0,224700.0
2012-08-31,293900.0,284500.0
2012-08-31,127600.0,121500.0
2012-08-31,193900.0,169900.0
2012-08-31,133700.0,122400.0
2012-08-31,129000.0,131400.0
2012-08-31,264700.0,262900.0
2012-08-31,239800.0,242800.0
2012-08-31,151200.0,135300.0
2012-08-31,171600.0,171700.0
2012-08-31,100200.0,106900.0
2012-08-31,113700.0,94200.0
2012-08-31,204000.0,195800.0
2012-08-31,140200.0,142500.0
2012-08-31,131000.0,119900.0
2012-08-31,110800.0,114300.0
2012-08-31,239100.0,211900.0
2012-08-31,231800.0,221000.0
2012-08-31,103700.0,89400.0
2012-08-31,138600.0,140800.0
2012-08-31,187000.0,178400.0
2012-09-30,115400.0,115900.0
2012-09-30,151100.0,151800.0
2012-09-30,129900.0,104900.0
2012-09-30,287500.0,318600.0
2012-09-30,220400.0,215200.0
2012-09-30,223500.0,230100.0
2012-09-30,181500.0,186900.0
2012-09-30,406400.0,381300.0
2012-09-30,127500.0,131300.0
2012-09-30,104500.0,114300.0
2012-09-30,133800.0,140400.0
2012-09-30,116500.0,117400.0
2012-09-30,216700.0,225900.0
2012-09-30,290500.0,285000.0
2012-09-30,129900.0,121300.0
2012-09-30,197000.0,169900.0
2012-09-30,137500.0,123100.0
2012-09-30,131100.0,132900.0
2012-09-30,259100.0,263400.0
2012-09-30,239100.0,243100.0
2012-09-30,150400.0,135500.0
2012-09-30,177200.0,172300.0
2012-09-30,100200.0,106900.0
2012-09-30,115900.0,94300.0
2012-09-30,205200.0,196800.0
2012-09-30,138400.0,142700.0
2012-09-30,131200.0,120200.0
2012-09-30,111500.0,114600.0
2012-09-30,244700.0,212100.0
2012-09-30,233200.0,222000.0
2012-09-30,105100.0,89500.0
2012-09-30,138500.0,140700.0
2012-09-30,188700.0,178300.0
2012-10-31,115000.0,115500.0
2012-10-31,154500.0,153300.0
2012-10-31,130400.0,105200.0
2012-10-31,293300.0,321300.0
2012-10-31,223900.0,216300.0
2012-10-31,223500.0,230300.0
2012-10-31,184000.0,187500.0
2012-10-31,411500.0,384200.0
2012-10-31,129100.0,132200.0
2012-10-31,105600.0,114900.0
2012-10-31,133300.0,140500.0
2012-10-31,118500.0,117500.0
2012-10-31,222900.0,227100.0
2012-10-31,287400.0,286100.0
2012-10-31,130200.0,121400.0
2012-10-31,197200.0,170000.0
2012-10-31,138500.0,123700.0
2012-10-31,135800.0,134500.0
2012-10-31,258800.0,263500.0
2012-10-31,236000.0,243300.0
2012-10-31,149300.0,135800.0
2012-10-31,182400.0,173100.0
2012-10-31,99300.0,106800.0
2012-10-31,116800.0,94300.0
2012-10-31,207400.0,197800.0
2012-10-31,137300.0,143000.0
2012-10-31,129600.0,120400.0
2012-10-31,113500.0,114700.0
2012-10-31,242800.0,212400.0
2012-10-31,236700.0,223500.0
2012-10-31,106000.0,89700.0
2012-10-31,139000.0,140700.0
2012-10-31,197700.0,178400.0
2012-11-30,113200.0,115300.0
2012-11-30,156700.0,154900.0
2012-11-30,131600.0,105400.0
2012-11-30,300800.0,324900.0
2012-11-30,225100.0,217300.0
2012-11-30,225600.0,231100.0
2012-11-30,188000.0,186800.0
2012-11-30,413000.0,385900.0
2012-11-30,130000.0,133100.0
2012-11-30,107400.0,115400.0
2012-11-30,133800.0,140800.0
2012-11-30,119600.0,117500.0
2012-11-30,225500.0,228100.0
2012-11-30,289100.0,287500.0
2012-11-30,129600.0,121700.0
2012-11-30,200500.0,169800.0
2012-11-30,137600.0,123900.0
2012-11-30,139000.0,136200.0
2012-11-30,259200.0,263900.0
2012-11-30,239700.0,243500.0
2012-11-30,150600.0,136000.0
2012-11-30,187700.0,174400.0
2012-11-30,99200.0,107000.0
2012-11-30,116900.0,94500.0
2012-11-30,210600.0,198500.0
2012-11-30,139400.0,143500.0
2012-11-30,129500.0,120300.0
2012-11-30,114600.0,114900.0
2012-11-30,247500.0,213000.0
2012-11-30,240300.0,224800.0
2012-11-30,108000.0,89800.0
2012-11-30,136500.0,140700.0
2012-11-30,200300.0,178100.0
2012-12-31,112600.0,115300.0
2012-12-31,161000.0,156500.0
2012-12-31,127700.0,105600.0
2012-12-31,305900.0,329100.0
2012-12-31,226700.0,218500.0
2012-12-31,228600.0,231900.0
2012-12-31,193200.0,186500.0
2012-12-31,421600.0,387500.0
2012-12-31,132900.0,134000.0
2012-12-31,111000.0,116000.0
2012-12-31,136200.0,140800.0
2012-12-31,119400.0,117600.0
2012-12-31,228200.0,228800.0
2012-12-31,289800.0,288500.0
2012-12-31,129600.0,122000.0
2012-12-31,207100.0,170600.0
2012-12-31,135600.0,124000.0
2012-12-31,141900.0,138400.0
2012-12-31,261200.0,264600.0
2012-12-31,243400.0,243500.0
